Codigo,Nome,Preco
1BEGOY,Melao Pera,219.23
55OQ0U,Morango Morango,163.3
K7ULSU,Banana Melancia,836.76
LL7TU9,Melancia Banana,247.86
VRA7WB,Melao Pera,334.39
NJH0P1,Morango Uva,643.68
T8FJNG,Abacaxi Melao,277.46
XFLZ09,Abacaxi Melao,448.14
T4C8WS,Melao Banana,586.83
9B5YXD,Laranja Pera,727.05
ACBUPQ,Kiwi Laranja,809.8
AEKEWK,Morango Kiwi,168.04
JX8FTV,Pera Morango,554.46
G40VOY,Kiwi Morango,843.16
RJABZI,Melancia Morango,953.99
B1EWUT,Banana Melancia,174.43
GWU5E1,Melao Pera,774.24
GSM1SD,Uva Melancia,828.14
AM4DX0,Melao Abacaxi,332.53
9JSRIP,Banana Morango,300.88
G0OCSN,Abacaxi Pera,352.96
FAE3ER,Melao Melancia,432.29
677OKY,Uva Kiwi,942.88
P4HQ6F,Pera Banana,870.69
SZBONO,Laranja Kiwi,896.46
499WJJ,Maca Abacaxi,673.81
TA6C8C,Melancia Kiwi,33.27
UDXVH8,Melancia Banana,185.43
X0C0T7,Melancia Melancia,270.62
49ZCTN,Pera Maca,267.88
LWQZB6,Kiwi Laranja,429.57
T8LV1R,Kiwi Laranja,426.04
UFI0CI,Pera Abacaxi,517.3
2XEWN1,Abacaxi Uva,94.67
2CNE7S,Uva Melancia,398.04
YQCU54,Laranja Laranja,738.55
7HQBDC,Maca Kiwi,605.14
4B8INP,Laranja Laranja,649.94
E3UVI8,Pera Melao,661.44
SQFOW6,Pera Abacaxi,473.24
OF9EKZ,Maca Pera,643.59
0FQW4E,Melancia Morango,334.72
QZZBMC,Morango Uva,197.95
8QC2DN,Laranja Melao,782.38
1AQ82E,Morango Kiwi,494.7
INCHX9,Maca Melancia,180.9
M8KGMZ,Kiwi Laranja,717.93
JL2A3T,Morango Pera,849.0
FW13I7,Uva Melancia,485.28
WF3FSQ,Pera Kiwi,656.63
07O79K,Abacaxi Laranja,298.07
T57DSO,Melao Abacaxi,736.48
VMKIYJ,Melancia Uva,21.65
TCHXHS,Pera Melao,950.9
ZXD0JV,Melao Morango,398.0
NRZF0R,Melao Banana,257.51
DHZ133,Laranja Melancia,619.55
FO9XOI,Pera Morango,102.33
CBO9ZU,Laranja Morango,883.38
IV7RK4,Laranja Morango,254.7
MUQU8F,Melancia Kiwi,600.17
8B41VR,Laranja Laranja,280.89
D7E4K5,Morango Pera,338.13
L10ILI,Banana Maca,969.23
N39KNM,Melao Melancia,345.67
0OX6AA,Morango Laranja,777.31
XS7TM9,Melao Pera,517.45
YUUS8I,Maca Melancia,274.12
T2ZH21,Melao Abacaxi,792.83
QHG0X7,Maca Abacaxi,924.66
H5HIYF,Uva Laranja,220.82
P6MMYC,Maca Melao,596.22
AJD4AM,Kiwi Melao,767.5
J4ANEU,Abacaxi Uva,781.09
9W0V1B,Morango Abacaxi,566.9
SS2HAL,Kiwi Uva,841.95
IVJBDS,Banana Melao,274.46
U94BLD,Melancia Abacaxi,527.24
WTNGMF,Maca Abacaxi,183.41
YLAXHQ,Laranja Melao,544.99
1XEWTL,Morango Laranja,546.09
RVI553,Maca Maca,7.6
QZMQUQ,Melao Kiwi,909.28
HORCPA,Pera Melao,303.49
KFC2AT,Maca Laranja,705.31
E9H216,Laranja Uva,370.04
ZTJXQK,Abacaxi Laranja,663.59
DML2QK,Uva Abacaxi,895.45
8YCT41,Kiwi Laranja,677.64
1NP7XH,Laranja Melancia,612.96
0836BP,Maca Melao,175.51
EVLMPP,Melao Morango,984.64
WBNNW1,Melancia Uva,774.74
M30PYJ,Kiwi Laranja,603.43
8BK3KK,Banana Abacaxi,953.32
JK7LCD,Banana Morango,705.71
Q4P723,Banana Abacaxi,790.28
AE0EUJ,Melao Maca,127.41
CC8OUF,Morango Maca,447.45
8U3Y91,Maca Melancia,898.36
US94M9,Melao Kiwi,73.08
2SFANZ,Morango Pera,211.52
CVF7EC,Pera Laranja,28.99
6VOQM8,Morango Uva,432.18
D083IF,Melao Abacaxi,394.39
VJCIGE,Maca Laranja,133.75
USZ0EC,Abacaxi Uva,649.79
A9PYBQ,Kiwi Uva,968.2
7DC08C,Abacaxi Laranja,338.96
OZCX1D,Morango Banana,260.03
UX95JH,Melancia Kiwi,493.59
UP7OTT,Melao Uva,210.74
LC7Z5L,Banana Kiwi,60.44
0M528U,Melancia Morango,160.44
KY6KDH,Abacaxi Pera,77.99
WPZKM7,Maca Laranja,559.75
DG844J,Laranja Melancia,66.32
RYQOIZ,Maca Melao,385.78
9GYTNN,Uva Melao,732.49
TF52KE,Pera Abacaxi,573.01
9CVYX1,Kiwi Uva,718.97
S8BQ52,Melancia Pera,939.48
BW1YS2,Uva Pera,990.47
G6AS67,Melancia Kiwi,314.08
N7NIKY,Melancia Melao,354.35
YZKXK6,Pera Melao,924.46
MHO8HZ,Pera Pera,809.79
F0AU7W,Banana Morango,842.06
Q941CU,Melao Uva,54.25
4ZE9DD,Pera Morango,868.98
IT610I,Banana Uva,822.76
QBCUO2,Uva Morango,168.98
R7JPZS,Maca Uva,214.01
XUKTYB,Pera Melao,89.78
24XJWG,Morango Kiwi,720.99
SU7J02,Melancia Laranja,311.2
7O0SG7,Banana Uva,491.17
PZRJCP,Pera Pera,99.14
ZRYJM4,Melao Morango,1.94
WHY130,Morango Abacaxi,795.14
XC76GD,Melao Abacaxi,253.65
FIKGJ2,Laranja Pera,662.12
RW2X9Q,Banana Melao,164.01
0CRUPU,Maca Kiwi,289.84
VU4BQB,Pera Melancia,934.67
YOR17G,Maca Pera,758.23
S2FLI7,Morango Laranja,325.62
4LBX92,Kiwi Melao,947.98
PL5IJ6,Melancia Laranja,146.1
HGCXRZ,Maca Kiwi,418.21
HTHC2W,Uva Banana,930.48
YQ525T,Pera Abacaxi,507.43
9D7TC4,Laranja Melancia,515.86
Z57HQB,Laranja Banana,552.19
OHEBV0,Pera Uva,331.9
HXHWDF,Morango Morango,139.26
27H25G,Pera Morango,422.26
LMLWAW,Maca Melao,192.56
RF7ZX4,Melancia Melao,320.06
9XR0J9,Maca Abacaxi,548.34
IIGVO4,Morango Melancia,150.08
807885,Pera Uva,638.36
DGSLNP,Laranja Melancia,749.2
8M8BJ4,Abacaxi Uva,822.94
ANXTOQ,Melao Melao,23.9
TL5428,Pera Uva,689.94
H9VQPF,Banana Melancia,82.78
BH2F1B,Pera Pera,820.79
OSL0BC,Maca Maca,314.77
4Z1JXO,Melao Pera,544.91
64O33L,Abacaxi Melao,2.97
5JXT1Q,Maca Pera,297.31
1USXQI,Uva Laranja,824.63
UOJ52Y,Melancia Melao,718.35
Q4BRXF,Melancia Melancia,432.77
7R1CKB,Morango Uva,660.01
75PP35,Laranja Melancia,522.34
3Z1OI8,Abacaxi Laranja,152.49
0ONSID,Maca Pera,706.35
OTK73T,Banana Morango,730.58
MEPOKW,Abacaxi Laranja,467.98
4QWKU4,Melancia Banana,407.41
PI0R46,Banana Kiwi,844.44
3MZX07,Laranja Morango,644.74
LR2D9V,Laranja Melao,305.57
08TQFB,Morango Laranja,831.4
GF89CF,Pera Melancia,816.66
R2W6TL,Melancia Uva,419.59
W0JEIA,Uva Maca,998.3
4RR9D0,Uva Maca,969.54
2NP79G,Uva Banana,76.69
W2A5RW,Laranja Melancia,449.91
WK3JTL,Uva Pera,240.55
KC3T9A,Morango Banana,117.5
UTJ3YL,Uva Laranja,96.35
PYZ8RW,Maca Uva,694.88
F1ELM7,Melao Pera,880.45
N30D1T,Kiwi Banana,992.21
8CUGZ7,Laranja Laranja,740.76
D6KQIR,Banana Pera,161.17
ZLOXLL,Kiwi Melao,617.62
WRL3ZY,Pera Maca,605.01
UZG5ZG,Kiwi Pera,96.96
6SYCW3,Kiwi Uva,887.89
T9QNIB,Banana Melancia,555.13
7NZ6AR,Laranja Kiwi,517.4
N87Z12,Melancia Laranja,709.07
DZCLQM,Melao Morango,891.84
FZ52Q0,Melao Abacaxi,45.64
SJJA3Z,Banana Maca,392.31
MCWNI7,Maca Melancia,765.6
G0RXKL,Morango Abacaxi,976.49
JU027U,Banana Laranja,735.92
VITAV0,Morango Pera,777.04
D83U3J,Kiwi Abacaxi,893.86
Y1MB4X,Melancia Pera,705.39
RPI9FZ,Melancia Kiwi,31.03
FJIHX1,Maca Maca,409.89
X3R7LW,Kiwi Pera,128.78
9OTTCL,Abacaxi Banana,229.24
2PWHA3,Melao Banana,646.97
472U6K,Banana Maca,786.86
XU6Z3C,Melao Banana,407.27
A0H32H,Melancia Melancia,248.2
QU2M46,Laranja Maca,752.09
27E6IV,Abacaxi Laranja,96.49
GUS43Q,Laranja Melancia,872.58
27M8P9,Abacaxi Maca,386.59
MCJY1V,Maca Abacaxi,30.29
W7FLJF,Pera Laranja,232.22
E6U304,Abacaxi Banana,198.35
64TSUL,Pera Kiwi,130.6
FX01JT,Morango Melancia,924.53
MCY2CC,Morango Banana,111.19
O9RML9,Abacaxi Maca,195.3
1J0PM4,Uva Uva,346.26
BYRS56,Uva Uva,614.88
2VQJOU,Kiwi Uva,688.61
YQMM88,Abacaxi Pera,787.37
ZYW5EX,Morango Melao,658.9
S1LU41,Laranja Laranja,550.82
0SR8Y9,Laranja Uva,717.24
2XWYOE,Melancia Abacaxi,544.44
LLOMSH,Uva Kiwi,834.26
MZZE8B,Pera Maca,914.34
NIN4UD,Maca Pera,917.6
9HBR10,Melao Pera,103.32
0NWI5H,Maca Laranja,399.68
06PZC8,Kiwi Laranja,94.58
D9OM1V,Laranja Melancia,540.83
GMODKG,Morango Kiwi,503.62
S45LMF,Banana Pera,772.46
9L4COA,Morango Melancia,660.31
0N51M8,Abacaxi Abacaxi,291.05
IT1YYB,Morango Morango,699.08
OA48T6,Uva Maca,634.09
R06XHW,Melao Morango,854.47
YZU3JO,Kiwi Maca,137.96
L2HQ5L,Laranja Abacaxi,306.24
53MV10,Laranja Uva,280.83
A2EXHM,Pera Melao,397.29
A8DW59,Banana Laranja,386.36
VNCFLO,Melao Kiwi,830.91
TTD10Y,Melancia Kiwi,132.93
NX9SY8,Maca Pera,303.44
LES1XK,Uva Melancia,474.42
BTDG6L,Banana Uva,847.25
Q9Z165,Kiwi Kiwi,850.47
LGJUUH,Pera Maca,779.15
TO7BIS,Banana Melancia,10.86
6CH7PT,Kiwi Banana,19.95
9KZ2NX,Laranja Laranja,450.74
191XPJ,Uva Morango,492.4
VE3W8F,Kiwi Abacaxi,749.61
A13UTU,Kiwi Banana,500.29
I5D4FK,Maca Kiwi,682.97
UJ5GUU,Pera Laranja,120.98
B17KGT,Maca Morango,868.83
3K4HN1,Morango Banana,662.57
P2IPH9,Pera Banana,197.65
NUY3LI,Kiwi Pera,998.88
TTR8F2,Kiwi Banana,548.79
6PPEZ9,Maca Maca,781.64
OZJXES,Morango Abacaxi,107.22
RCY204,Morango Uva,870.67
9NDLPQ,Morango Abacaxi,450.33
WKWDNB,Morango Kiwi,673.86
WSLMOH,Kiwi Melao,308.92
M6PYP8,Maca Laranja,131.75
4EDAEH,Laranja Abacaxi,953.65
J9CYAZ,Pera Laranja,817.03
0D8FW4,Banana Melancia,160.67
J1X9XG,Maca Abacaxi,895.64
CA0M2L,Melao Uva,906.08
FBBA44,Pera Maca,244.77
GDCB1P,Kiwi Pera,761.26
CAFDVW,Banana Abacaxi,675.39
QJ8V02,Maca Uva,360.1
RCZL40,Morango Melao,225.17
PBEWP2,Pera Laranja,126.52
HFQ1C8,Banana Banana,678.73
G2WBDO,Kiwi Maca,505.55
DDEGZL,Uva Melao,798.38
9X9PTA,Maca Melao,520.25
M1MQY5,Abacaxi Uva,800.8
X6JATG,Melao Kiwi,169.56
BGBKP2,Uva Uva,425.15
BGAI96,Melancia Maca,161.03
FJW358,Melao Melao,678.74
0ZK0SH,Kiwi Laranja,679.03
47LFC7,Banana Laranja,315.72
AEEDP3,Maca Kiwi,993.14
15LPM1,Morango Pera,215.65
BZDUFC,Melancia Pera,412.44
ILD60Y,Melao Banana,967.12
GWMZKN,Kiwi Pera,342.8
Z3M29I,Kiwi Pera,168.68
1H6OQ7,Abacaxi Melao,630.38
TSD0UL,Morango Melancia,761.33
WZBS3Q,Abacaxi Morango,423.71
NPOFBS,Uva Laranja,591.76
P9E5N6,Morango Melao,491.6
RVVX9R,Laranja Melao,216.64
TY13WA,Morango Uva,352.42
B0H5D4,Abacaxi Kiwi,269.12
A7B4IY,Pera Laranja,828.82
3C4PDP,Kiwi Melancia,161.45
AWOFM8,Melao Morango,372.57
KDT9I7,Morango Laranja,758.1
LC2M9P,Laranja Morango,715.72
GKIBD9,Banana Kiwi,271.84
8DC4YP,Melancia Uva,84.56
07EZL6,Banana Kiwi,723.07
NO6QT9,Melao Kiwi,391.29
CBMWXT,Morango Banana,731.43
H0HQ38,Maca Kiwi,974.05
4PFBJS,Maca Morango,70.19
9NEGZ2,Banana Banana,813.09
ILT9LA,Maca Morango,780.76
HDATYQ,Banana Maca,735.79
1IB91Q,Melao Laranja,850.38
US4JS6,Maca Melao,474.15
BMCOPM,Abacaxi Melancia,936.03
U4373V,Laranja Kiwi,537.19
LMRYVT,Kiwi Morango,603.35
FBQQY7,Banana Banana,422.85
3IIFNO,Banana Abacaxi,454.63
QE6MRX,Maca Maca,176.75
3R7OYL,Pera Abacaxi,462.24
P763SB,Kiwi Kiwi,231.07
SSUKQB,Melao Melao,398.79
7VH98O,Kiwi Banana,253.72
E3NACY,Melao Maca,839.12
N6DE7S,Uva Pera,575.13
RCWCO0,Abacaxi Abacaxi,998.28
FJ5VZD,Kiwi Uva,640.83
MK7GK4,Morango Morango,750.13
1XQQHU,Banana Uva,971.62
ZBF8B0,Pera Laranja,488.72
E3NYNJ,Abacaxi Kiwi,86.66
IPQZRC,Abacaxi Uva,775.35
1ITROP,Melao Melancia,304.46
4W3NSX,Banana Maca,911.07
3RC8QO,Melao Laranja,469.62
LLHRWE,Laranja Morango,6.53
XE6IU8,Uva Melancia,384.29
UVR2LD,Maca Maca,147.41
Q4JXIY,Melancia Abacaxi,409.82
DHBIKS,Morango Melao,239.05
Y78S42,Maca Kiwi,45.43
6FHI5X,Abacaxi Maca,603.84
ZZ7ELD,Kiwi Uva,708.37
G6KPNT,Morango Banana,85.67
5PDD2J,Pera Uva,173.01
C4B7VG,Morango Melao,810.82
JUODG1,Morango Kiwi,941.68
I6DNDH,Banana Melancia,157.41
YOC03L,Uva Melancia,256.09
RLY9UI,Melao Banana,223.47
NYUUQF,Maca Banana,16.18
DMXG10,Uva Kiwi,363.51
HR3HIZ,Pera Abacaxi,385.44
GGM2TY,Pera Uva,144.16
BD6MDO,Kiwi Uva,891.08
GFR5XZ,Abacaxi Abacaxi,547.16
9OI1I2,Laranja Laranja,939.4
XCPP1X,Melancia Maca,394.59
D6ME7O,Abacaxi Pera,940.04
6SUCS0,Maca Abacaxi,884.57
6FS37B,Pera Melao,72.26
5LL16A,Kiwi Abacaxi,394.35
M3Q9XZ,Abacaxi Abacaxi,282.1
ERGAO2,Melao Banana,127.96
73UDRZ,Laranja Laranja,110.11
Q9MIRA,Melao Pera,31.65
IGU8MP,Melancia Pera,303.75
FJ2W92,Uva Maca,374.02
0WAXI1,Morango Morango,548.02
OGEWTT,Morango Banana,414.99
R5VJ9R,Melancia Kiwi,457.81
SBWU2Z,Morango Abacaxi,670.55
PJ0M15,Melao Banana,154.52
5ELPVB,Melao Melao,893.13
SFKIG7,Pera Morango,566.32
7IMDNY,Kiwi Melao,108.5
2MZEMC,Laranja Pera,452.34
64783E,Morango Melao,746.46
OLPQOT,Uva Kiwi,982.44
21J54N,Melao Uva,497.05
LDXBD4,Melao Morango,139.97
K6927F,Kiwi Pera,686.83
G9V56H,Kiwi Melao,630.82
FDTLD2,Morango Abacaxi,713.12
92DETL,Morango Laranja,987.29
ILBI4T,Melao Morango,530.4
VRYVNW,Melao Melancia,297.25
TN0DH3,Abacaxi Laranja,671.72
JHH4CO,Banana Kiwi,795.81
6NIQCU,Abacaxi Kiwi,874.4
A5LR4B,Melao Maca,416.96
RFID2P,Morango Laranja,231.79
6CEL6P,Kiwi Pera,289.24
Y23I5P,Uva Abacaxi,472.11
P8YMYZ,Morango Maca,993.48
8Y4J0L,Uva Abacaxi,650.46
G66R1D,Kiwi Abacaxi,762.57
TPAOQB,Melao Kiwi,975.08
FSYNEZ,Laranja Maca,507.27
HRTX3M,Abacaxi Melao,465.56
5V8VKP,Pera Pera,929.24
391ZEX,Abacaxi Uva,971.87
ZK6RRC,Laranja Morango,762.1
QRUFHA,Melancia Laranja,275.88
X3PFAJ,Kiwi Kiwi,552.34
FU2CP3,Uva Morango,925.46
Q3EQ11,Maca Kiwi,116.61
YIZVZI,Banana Banana,867.81
PDHBJ7,Melao Melancia,533.79
RLX4HO,Banana Melancia,673.25
FGOYN5,Uva Uva,480.48
AO4YKU,Kiwi Pera,348.98
TJZWOB,Maca Pera,875.63
KKWJ6Z,Kiwi Laranja,633.62
18LQ53,Kiwi Uva,63.54
JQPTXR,Abacaxi Abacaxi,50.68
AUVYB7,Melancia Kiwi,383.5
QPAS84,Banana Banana,368.77
3XPTAM,Maca Morango,63.25
458QPV,Melancia Pera,935.43
3GRA0P,Maca Banana,446.52
TMZROY,Banana Uva,896.29
R7KI9M,Morango Kiwi,654.15
FELLFI,Banana Melao,332.33
NGX976,Laranja Banana,325.73
E177FG,Melancia Uva,303.28
QSEHOS,Maca Melao,788.72
WEASSY,Banana Banana,902.12
Z96F0S,Melao Maca,819.48
S7DR0D,Melao Laranja,987.11
TH49YG,Morango Laranja,303.57
3RJXR9,Maca Morango,350.99
81W0WP,Pera Maca,960.9
2UPQBX,Melancia Laranja,747.99
TNVIHZ,Pera Abacaxi,79.93
YRA3ZT,Banana Maca,928.59
LEMT6R,Kiwi Laranja,237.25
OZSU5P,Abacaxi Melao,57.29
1L9MCX,Abacaxi Morango,463.95
R50HN7,Melao Abacaxi,716.73
M9WCKJ,Banana Kiwi,662.47
R9XP0R,Banana Abacaxi,229.75
0DAB7S,Laranja Abacaxi,248.84
WD02MW,Laranja Abacaxi,223.31
UN13FH,Melancia Pera,540.76
DTN0BS,Banana Maca,991.58
JAG661,Melancia Pera,885.99
A5QDHE,Melao Uva,403.77
2PTDGW,Melancia Laranja,13.94
7B7WG7,Maca Uva,254.64
BMSGV7,Abacaxi Abacaxi,139.05
IQIX9S,Kiwi Kiwi,682.31
6J5ID8,Maca Melancia,225.79
EF8OR1,Melancia Melao,194.36
IIK8PI,Laranja Kiwi,498.59
DL3MBZ,Melao Kiwi,687.85
JDN4HP,Laranja Morango,313.85
MXO5S7,Abacaxi Melancia,247.26
QJY3K0,Melao Uva,955.69
ASROVU,Maca Melancia,911.09
1W7T9G,Uva Kiwi,921.43
8O9R12,Laranja Banana,93.33
69T8P5,Morango Melao,990.03
FXCJQW,Melancia Melancia,730.11
A6TWPN,Melancia Pera,310.9
EYX62Z,Melao Banana,521.56
KAO8VY,Melancia Uva,216.44
HFFXPB,Pera Melancia,472.27
TQ4KST,Melancia Kiwi,647.9
6QJ7QA,Melancia Melancia,40.38
XJFADZ,Morango Laranja,890.13
V7GFXQ,Banana Laranja,441.81
UCJI0R,Melancia Uva,168.61
Q47VQS,Banana Laranja,205.31
EHK83Q,Melancia Pera,470.81
Q88TFW,Melao Uva,916.09
3XBTFO,Laranja Uva,872.65
FUKFES,Banana Kiwi,478.76
X7NQLI,Pera Melancia,327.48
64G09S,Uva Kiwi,329.78
EO8N6U,Maca Laranja,278.16
LY71V9,Melancia Uva,7.47
R0WBRH,Uva Abacaxi,143.68
SWQHLM,Melancia Kiwi,325.41
T6G7SF,Melancia Uva,222.61
CCKLW8,Maca Abacaxi,526.24
I8JZ3W,Morango Laranja,58.02
HU33QP,Morango Morango,228.61
IUTYRV,Morango Banana,89.73
KO7655,Banana Morango,486.63
5DDTTI,Maca Melao,825.46
FXTVWQ,Morango Kiwi,482.55
J90T8M,Melancia Uva,387.64
8KW01M,Banana Banana,825.28
B3UO09,Pera Melao,218.16
G68TG8,Uva Kiwi,353.35
8BQZNE,Maca Pera,435.73
D6Z5KH,Uva Maca,335.95
4M9IFQ,Morango Kiwi,927.3
3IJ1BP,Abacaxi Banana,182.91
06WNQK,Melancia Banana,72.85
KS6LI2,Maca Melancia,854.14
ABZ660,Uva Abacaxi,807.6
GRWUE6,Pera Uva,624.21
NJHKL4,Pera Laranja,61.29
NKNY4Q,Abacaxi Uva,36.75
IDVFHG,Kiwi Maca,907.4
BS9CX6,Melao Maca,352.81
TUXTES,Kiwi Melao,557.7
1NUPA0,Banana Melancia,550.56
JGTG0N,Uva Uva,231.73
9GFO04,Melancia Abacaxi,894.72
L9OSV5,Morango Melancia,322.06
ZGV3P1,Uva Laranja,417.44
NBDGA4,Laranja Abacaxi,178.03
V46NO2,Banana Maca,254.02
HKV215,Maca Laranja,104.75
3CU5GA,Pera Banana,353.66
UTVXRF,Melancia Laranja,305.48
8X37Y9,Abacaxi Kiwi,852.81
6U3VO5,Banana Pera,469.55
NAZ75C,Kiwi Melao,573.83
PQNC79,Melancia Morango,245.21
CFJWWP,Maca Uva,82.88
NRLU0Y,Pera Morango,391.5
G0SSRH,Melao Uva,231.77
IUWIJX,Maca Kiwi,207.71
KRGEMV,Pera Maca,181.91
9PRICH,Kiwi Melancia,578.83
BICG2Q,Melao Abacaxi,417.66
5WCIL2,Morango Uva,509.03
L5PN6P,Melao Kiwi,714.33
045WKU,Maca Uva,938.45
9ZKYS6,Melancia Kiwi,420.93
19JUTE,Melao Morango,168.85
56GVD5,Banana Melao,84.12
1RUXZE,Uva Banana,318.3
O14LMF,Melao Maca,512.06
WOTLW7,Banana Laranja,712.67
IY97TZ,Uva Abacaxi,572.47
IT9FCB,Abacaxi Melancia,525.88
GZHVGU,Laranja Melao,16.15
0C3XEP,Morango Melancia,369.33
SSBWSC,Melao Melao,257.64
AV27RK,Melancia Banana,472.34
ET3HO7,Melancia Melao,459.54
8ZKRE3,Melao Uva,407.16
YKCPS7,Kiwi Melao,243.65
AYHFSO,Melancia Pera,556.33
URBCOK,Kiwi Pera,279.51
SA5Z3P,Maca Maca,44.17
TD1CXM,Laranja Pera,17.12
DHJ9KJ,Uva Banana,456.94
AKO0MU,Morango Pera,641.67
DM7RK9,Uva Pera,342.3
A0TNFU,Kiwi Abacaxi,752.31
F2GY0G,Morango Banana,886.47
OEBG77,Morango Pera,36.43
WPV2EE,Uva Melancia,549.97
T6ZAZU,Abacaxi Melao,836.64
3LZYHF,Pera Laranja,872.76
AZAO1M,Kiwi Abacaxi,863.44
P2EY4J,Morango Morango,715.55
8NIYQC,Morango Banana,880.85
N0PIA4,Melao Melao,151.29
M24RST,Melancia Abacaxi,928.88
G7ZD3K,Morango Banana,367.32
XXTN7W,Pera Pera,801.69
2YHRN3,Kiwi Uva,749.14
K39HS8,Abacaxi Kiwi,758.93
E8U95G,Abacaxi Banana,186.25
K4LGZJ,Laranja Uva,469.35
A7IY19,Abacaxi Morango,406.13
CCO8V8,Uva Maca,523.16
06H97S,Melao Abacaxi,193.82
PUALK3,Morango Maca,719.25
K5LM2R,Laranja Abacaxi,901.49
PA4V6X,Morango Uva,764.91
L9R80R,Pera Uva,201.63
UGGANR,Melancia Kiwi,794.88
GH5ETR,Laranja Melancia,847.19
SYVXDI,Maca Melao,49.56
A9EXJD,Abacaxi Melancia,286.77
2TOJ4G,Melancia Laranja,320.0
7YGNWZ,Banana Abacaxi,983.15
4BGD6W,Morango Uva,717.4
CR32J9,Uva Uva,747.2
8VW94V,Uva Banana,296.04
E042XQ,Melancia Banana,217.69
B93XOA,Abacaxi Uva,526.52
O7B490,Banana Uva,569.03
KS03Z4,Kiwi Uva,624.67
GSBWAY,Uva Banana,158.93
YE10KO,Morango Melancia,20.42
98ODZV,Maca Laranja,151.34
MJANF5,Pera Melao,701.36
TS3B13,Laranja Maca,387.76
FQAVKZ,Maca Kiwi,330.68
76NY7V,Maca Pera,700.75
PW7AH4,Melao Melancia,676.34
J5YZKZ,Banana Morango,802.06
14WEL5,Maca Maca,489.14
IH6M8M,Banana Banana,990.55
6FALWU,Kiwi Pera,620.62
6TPSCG,Uva Uva,42.8
VKKA41,Uva Melao,317.94
P5K3PX,Maca Morango,915.34
GOQE1M,Abacaxi Pera,999.2
XEMZ3I,Uva Uva,48.78
Q5KWFJ,Abacaxi Kiwi,369.14
UCPI9Q,Melao Kiwi,91.11
2PB96W,Melancia Pera,975.51
UDYVUK,Abacaxi Pera,292.88
HVR8M8,Banana Laranja,932.88
EZPUT4,Laranja Maca,897.16
RMIXQZ,Melancia Uva,803.2
76C0ZP,Pera Maca,201.66
B5285P,Laranja Pera,708.9
MF2XZJ,Morango Pera,810.94
N3L5EM,Abacaxi Melao,556.82
7U7AG4,Laranja Banana,753.67
FYBRTP,Maca Pera,876.73
IWIJ77,Melancia Pera,818.13
V21ZXM,Pera Melao,402.02
A711K7,Melancia Abacaxi,151.12
RXPP9J,Pera Banana,762.26
10X5X9,Pera Melancia,738.36
96AHH3,Banana Pera,773.74
MRD5AQ,Melancia Uva,648.8
5VHWRD,Maca Morango,953.74
NFGHDM,Pera Laranja,296.42
V8A182,Abacaxi Pera,828.67
72W07X,Melancia Morango,497.8
QTI4VX,Morango Melancia,425.5
FVE9GI,Melao Abacaxi,46.64
X9Y3XH,Kiwi Melancia,820.85
JEPWZY,Pera Kiwi,957.45
TA145B,Abacaxi Abacaxi,10.81
RG9TOT,Banana Melao,624.2
6DZ5OK,Pera Melancia,664.36
GAW1L4,Morango Melancia,633.32
TCHSQM,Pera Morango,120.58
ROJSSS,Banana Uva,264.82
7KZ42P,Melancia Laranja,638.76
Y0Y6LU,Melancia Abacaxi,742.29
XQBKV4,Laranja Maca,983.69
INODEO,Kiwi Melancia,283.57
O9LW93,Laranja Banana,519.46
ZJZRV9,Morango Morango,16.6
FSZ3U9,Kiwi Maca,978.3
QSP6PO,Morango Laranja,899.76
K13PBV,Maca Morango,65.74
02RJ0Z,Pera Laranja,466.38
1RBAOC,Kiwi Uva,853.17
CLTVEM,Morango Melancia,52.15
ECTWOD,Morango Pera,325.39
78NZCO,Uva Morango,386.45
H7VTVP,Melao Banana,590.91
AS5YT3,Abacaxi Laranja,897.83
4KG3Q7,Melancia Banana,506.1
GFIY3J,Morango Banana,66.58
P6KC20,Pera Kiwi,164.36
71T7AD,Melancia Pera,800.93
Q2HLNX,Maca Abacaxi,506.02
9C743Z,Maca Abacaxi,968.51
C5PJGU,Melancia Laranja,688.59
67PXBD,Melancia Pera,84.78
4QJDPH,Melancia Laranja,111.97
DRIVZ2,Maca Banana,828.5
1F2ZUC,Morango Pera,575.55
0YJO84,Laranja Abacaxi,762.3
2PYI9M,Laranja Maca,716.67
9CDUQO,Maca Maca,119.22
OPKKE7,Morango Banana,465.73
T2TAYS,Uva Banana,474.99
3OT0XZ,Pera Melancia,334.54
QWNGF6,Melao Maca,288.58
6WXIU1,Pera Kiwi,488.02
NOV465,Kiwi Banana,946.01
DV3R9N,Morango Banana,878.9
VQWV3D,Melancia Abacaxi,473.62
8JHM6M,Melao Uva,429.96
JI0AQ7,Uva Pera,249.0
9WXNBU,Abacaxi Banana,35.46
A9SH57,Melancia Morango,386.72
ZDQM4D,Pera Melao,929.15
N6YSL3,Laranja Abacaxi,547.02
X7Y4A0,Melao Pera,849.5
VO8R24,Melao Banana,218.9
PDZ4IX,Uva Morango,480.42
JJ0UDK,Maca Pera,767.96
MUGNIZ,Laranja Maca,617.31
JF626X,Morango Banana,704.5
46QO5B,Melao Kiwi,802.55
JWCOZ1,Melao Kiwi,471.55
OK4NSU,Kiwi Banana,11.62
3WUV3X,Abacaxi Maca,130.47
95DQ0X,Melancia Maca,414.37
V7C2UP,Melao Melancia,329.19
